test_id,block_count,is_feasible,infeasible_penalty_applied,final_cost,p1_quality,p2_violation_exp,p3_runtime_adjustment,pre_penalty_cost,hpwl_b2b,hpwl_p2b,hpwl_total,hpwl_baseline,hpwl_gap,bbox_area,bbox_area_baseline,area_gap,overlap_violations,area_violations,fixed_violations,preplaced_violations,boundary_violations,grouping_violations,mib_violations,total_soft_violations,max_possible_violations,violations_relative,runtime_seconds,median_runtime,runtime_factor
52,73,True,False,0.9804355016891039,1.0,1.0,0.9804355016891039,0.9804355016891039,69.46639841274009,2.7274555191688705,72.19385393190896,72.19385552406311,-2.2053873385878236e-08,19239.0,19239.0,0.0,0,0,0,0,0,0,0,0,57,0.0,1.4040882587432861,1.4996767044067383,0.9362606317864581
53,74,True,False,1.0272759157215896,1.0,1.0,1.0272759157215896,1.0272759157215896,156.230613922904,4.020390629972098,160.2510045528761,160.2510118484497,-4.5525912827375654e-08,24393.0,24393.0,0.0,0,0,0,0,0,0,0,0,55,0.0,1.640418529510498,1.4996767044067383,1.0938481105228852
54,75,True,False,1.0360772482842504,1.0,1.0,1.0360772482842504,1.0360772482842504,40.46955756744137,6.767662346974248,47.23721991441562,47.237220764160156,-1.7988876654868157e-08,26508.0,26508.0,0.0,0,0,0,0,0,0,0,0,64,0.0,1.687736988067627,1.4996767044067383,1.125400550070746
55,76,True,False,1.0481042420737487,1.0,1.0,1.0481042420737487,1.0481042420737487,141.09391102640075,18.768524069571868,159.86243509597261,159.86244201660156,-4.329114994639243e-08,23691.0,23691.0,0.0,0,0,0,0,0,0,0,0,56,0.0,1.7539312839508057,1.4996767044067383,1.1695395939651199
56,77,True,False,1.025260357024115,1.000000001730688,1.0,1.0252603552497093,1.025260357024115,44.92963798349956,2.837162585434271,47.76680056893383,47.76680040359497,3.461376090249089e-09,26224.0,26224.0,0.0,0,0,0,0,0,0,0,0,57,0.0,1.6297144889831543,1.4996767044067383,1.0867105451423666
57,78,True,False,1.147836675528639,1.000000012343278,1.0,1.1478366613605722,1.147836675528639,158.179494097305,28.217116949497722,186.39661104680272,186.3966064453125,2.4686555758419267e-08,24528.0,24528.0,0.0,0,0,0,0,0,0,0,0,48,0.0,2.374640941619873,1.4996767044067383,1.5834352395033466
58,79,True,False,0.9708635007463918,1.0,1.0,0.9708635007463918,0.9708635007463918,50.54192967634299,5.205341822147602,55.74727149849059,55.747272968292236,-2.6365444755691542e-08,23829.0,23829.0,0.0,0,0,0,0,0,0,0,0,54,0.0,1.358912706375122,1.4996767044067383,0.9061371043385638
59,80,True,False,1.1331740603558904,1.000000009226078,1.0,1.1331740499011385,1.1331740603558904,405.3785169707844,2.579552013601642,407.95806898438605,407.9580614566803,1.84521558925819e-08,24957.0,24957.0,0.0,0,0,0,0,0,0,0,0,62,0.0,2.2750260829925537,1.4996767044067383,1.5170110173129203
60,81,True,False,1.0428645448781053,1.0,1.0,1.0428645448781053,1.0428645448781053,92.99281984445406,0.142446871381253,93.13526671583531,93.1352676153183,-9.65781284712678e-09,22952.0,22952.0,0.0,0,0,0,0,0,0,0,0,51,0.0,1.7248737812042236,1.4996767044067383,1.1501637493839525
61,82,True,False,1.1084648726266164,1.0,1.0,1.1084648726266164,1.1084648726266164,40.818494956503855,25.66168900282355,66.4801839593274,66.48018455505371,-8.96096046673198e-09,22080.0,22080.0,0.0,0,0,0,0,0,0,0,0,65,0.0,2.113833427429199,1.4996767044067383,1.409526080666444
