test_id,block_count,is_feasible,infeasible_penalty_applied,final_cost,p1_quality,p2_violation_exp,p3_runtime_adjustment,pre_penalty_cost,hpwl_b2b,hpwl_p2b,hpwl_total,hpwl_baseline,hpwl_gap,bbox_area,bbox_area_baseline,area_gap,overlap_violations,area_violations,fixed_violations,preplaced_violations,boundary_violations,grouping_violations,mib_violations,total_soft_violations,max_possible_violations,violations_relative,runtime_seconds,median_runtime,runtime_factor
11,32,False,True,10.0,1.3374342072695056,5.017356622561121,0.7,4.697269063958405,12.04503772247286,0.3840783200524753,12.429116042525337,8.369615083560348,0.48502839359227967,11520.031082806256,9682.0,0.18984002094673164,0,3,2,1,15,5,2,25,31,0.8064516129032258,0.2903273105621338,0.9594967365264893,0.3025829057148842
12,33,False,True,10.0,2.001251992045372,5.494258861570452,0.7967810229026545,8.760923263742173,15.288513233033044,18.16274021715167,33.45125345018471,13.02326250076294,1.5685770710853013,14353.608399184486,10010.0,0.43392691300544317,0,5,3,2,11,6,1,23,27,0.8518518518518519,0.44995951652526855,0.9594967365264893,0.4689536706025538
13,34,False,True,10.0,1.6820591348921141,5.457384779898909,0.7469913958015743,6.857115025994883,22.66924484357369,7.114132406943764,29.783377250517454,14.403503656387329,1.0677869746858306,12444.780432944617,9600.0,0.2963312950983976,0,4,3,1,14,8,2,28,33,0.8484848484848485,0.36287927627563477,0.9594967365264893,0.3781975096541838
14,35,False,True,10.0,1.5206454027577654,5.405948925141167,0.77071067006057,6.335651248564722,30.658341087797865,2.3472263593894347,33.0055674471873,19.46352607011795,0.6957650596445748,11116.73371238584,8262.0,0.34552574587095614,0,4,3,1,17,4,2,27,32,0.84375,0.40273070335388184,0.9594967365264893,0.4197311861756014
15,36,False,True,10.0,1.5495352125039328,5.29449005047003,0.7968367471398313,6.537247689804382,39.4770662175763,2.7866907026241265,42.26375692020043,24.966972589492798,0.6927866111403062,15204.74059553605,10812.0,0.4062838138675592,0,4,2,2,17,6,3,30,36,0.8333333333333334,0.45006442070007324,0.9594967365264893,0.4690630031003218
16,37,False,True,10.0,1.5265617472720256,5.4739473917272,0.7499788432122793,6.2670622282319135,41.459272061054655,2.632753195133975,44.09202525618863,25.827973037958145,0.7071422984447394,15536.660946574359,11543.0,0.345981196099312,0,5,5,1,17,7,4,34,40,0.85,0.3677394390106201,0.9594967365264893,0.3832628345791854
17,38,False,True,10.0,1.6643319281078885,5.952336215673507,0.7451205994993773,7.381658830504529,17.21537621539804,3.881797124880635,21.097173340278676,10.85956346988678,0.9427275690022402,21997.58075065326,15872.0,0.38593628721353695,0,4,3,1,18,8,3,33,37,0.8918918918918919,0.35985875129699707,0.9594967365264893,0.37504947916731374
18,39,False,True,10.0,1.615996765551811,4.895102884852893,0.7765731623501266,6.14305903669899,14.635014984987981,2.1656214247720422,16.800636409760024,9.37622082233429,0.7918345491331297,16561.828292660663,11500.0,0.4401589819704924,0,4,3,1,13,7,3,27,34,0.7941176470588235,0.41303300857543945,0.9594967365264893,0.4304683829052676
19,40,False,True,10.0,1.4071172483277183,5.986300952398289,0.7557063352931325,6.365637393477147,23.237967038433478,4.7646666633217185,28.002633701755197,17.97185468673706,0.558138221672841,15889.617878529836,12650.0,0.25609627498259574,0,5,4,1,18,8,3,34,38,0.8947368421052632,0.3771843910217285,0.9594967365264893,0.3931064866225477
20,41,False,True,10.0,1.6667138150562757,5.111939833612845,0.8278084470236493,7.053044476404801,14.373573677474353,18.838108209691583,33.21168188716594,16.794945240020752,0.9774808082151807,16040.850903045895,11830.0,0.3559468218973707,0,5,4,2,14,8,3,31,38,0.8157894736842105,0.5110652446746826,0.9594967365264893,0.5326388566206169
21,42,False,True,10.0,1.6888497683172177,5.25161992086923,0.8273766243337919,7.338166346103648,21.623662881927448,15.384645581785215,37.008308463712666,18.659390926361084,0.983361011608858,18382.95911393721,13184.0,0.3943385250255772,0,6,4,3,15,8,4,34,41,0.8292682926829268,0.5101771354675293,0.9594967365264893,0.531713257633831
22,43,False,True,10.0,1.5403958579306973,5.589725791462078,0.7538303507312404,6.490773657482357,39.36028057594343,5.206452534753652,44.56673311069708,24.053417801856995,0.8528233067675063,16948.41998231385,13802.0,0.22796840909388869,0,8,6,2,15,11,3,37,43,0.8604651162790697,0.3740723133087158,0.9594967365264893,0.38986303868308014
23,44,False,True,10.0,1.5457706357331757,4.737717859643079,0.9120138764082569,6.679065357653503,141.41746345991504,12.726123292061324,154.14358675197636,92.31591415405273,0.6697401327223855,16396.210731995416,11532.0,0.42180113874396596,0,4,3,1,13,10,1,28,36,0.7777777777777778,0.7058541774749756,0.9594967365264893,0.7356504202716366
24,45,False,True,10.0,1.5153824342994007,5.457384779898909,0.771003051834829,6.376214538940317,30.71270280044436,13.182160050171264,43.894862850615624,24.38311243057251,0.8002157425800371,16590.26331698498,13482.0,0.23054912601876426,0,5,4,1,12,9,2,28,33,0.8484848484848485,0.4032402038574219,0.9594967365264893,0.42026219423862465
25,46,False,True,10.0,1.456274757271094,4.263114515168817,0.8439686633700076,5.239582004955831,65.37013011849537,6.168533322926622,71.53866344142199,45.52871799468994,0.5712865767440588,17254.006431835132,12864.0,0.34126293779812905,0,4,3,3,14,7,2,29,40,0.725,0.5450854301452637,0.9594967365264893,0.5680951371638305
26,47,False,True,10.0,1.6220505967210967,4.813519741131481,0.8494409076664575,6.63224141738138,44.015671934459455,8.234061736840934,52.24973367130039,26.750430822372437,0.953229614066697,23349.285127743984,18088.0,0.2908715793754967,0,6,6,1,14,9,3,33,42,0.7857142857142857,0.5569558143615723,0.9594967365264893,0.5804666062521788
27,48,False,True,10.0,1.8139795074003353,5.218311661291517,0.8490870750549415,8.037382188542164,60.45491829404473,6.023453328280393,66.47837162232513,29.070360898971558,1.286809298768526,21290.7517420103,15875.0,0.34114971603214483,0,7,6,1,17,11,3,38,46,0.8260869565217391,0.556182861328125,0.9594967365264893,0.5796610245299882
28,49,False,True,10.0,2.107017012607354,5.78979891326414,0.8753642722957425,10.678748040937531,24.777652841252767,28.48542350267661,53.26307634392938,21.06318187713623,1.528728881259182,26196.383157644712,15544.0,0.685305143955527,0,8,7,1,15,11,2,36,41,0.8780487804878049,0.6156580448150635,0.9594967365264893,0.6416468356566075
29,50,False,True,10.0,1.7264512358378221,5.335692100541511,0.7421298036974208,6.836360395290493,32.20092505408116,8.963022787912086,41.16394784199325,18.953474402427673,1.1718417936460623,25249.705963963057,19710.0,0.2810606780295818,0,5,3,2,18,11,2,36,43,0.8372093023255814,0.35506653785705566,0.9594967365264893,0.37005497188291187
30,51,False,True,10.0,1.7975648463611646,5.335692100541511,0.9025053003776612,8.656156264484457,116.53892005511892,33.024707305560725,149.56362736067965,69.14704132080078,1.162979420432382,26191.16417963856,18288.0,0.43215027228994746,0,4,3,1,18,11,3,36,43,0.8372093023255814,0.6816205978393555,0.9594967365264893,0.7103938678383798
31,52,False,True,10.0,1.7238651645782936,4.172733883598096,0.8482833988346263,6.101898087540153,107.5783899321655,34.57222779696551,142.150617729131,70.35037517547607,1.0206092344861335,24649.235547148077,17272.0,0.4271210946704537,0,6,6,2,15,9,3,35,49,0.7142857142857143,0.5544300079345703,0.9594967365264893,0.5778341778854648
32,53,False,True,10.0,1.619814309592829,4.8281727579644445,0.7571754570775129,5.921674899927922,65.44707831544001,1.361320287514305,66.80839860295431,35.591615088284016,0.8770825217467072,22073.246778511002,16200.0,0.3625460974389507,0,6,5,2,18,10,2,37,47,0.7872340425531915,0.37963414192199707,0.9594967365264893,0.39565964892838
33,54,False,True,10.0,1.6862937512789808,5.178132367501836,0.7845260912149625,6.850365918378707,62.18530692432472,11.713131075517543,73.89843799984226,36.75330150127411,1.0106612190276418,24405.71900086333,17920.0,0.36192628353031975,0,7,5,2,18,10,2,37,45,0.8222222222222222,0.42730188369750977,0.9594967365264893,0.44533959046531163
34,55,False,True,10.0,1.9818267295546215,5.15516951223468,0.8271746174877272,8.450955817856677,50.46774026609946,17.026813077754213,67.49455334385368,26.56203293800354,1.5410160999870637,23354.0148873497,16416.0,0.4226373591221795,0,9,8,1,16,14,2,41,50,0.82,0.5097620487213135,0.9594967365264893,0.531280648818799
35,56,False,True,10.0,1.4055523677879065,5.03806095344464,0.9499342339345104,6.726729870554814,29.19438541611182,4.476149472531257,33.670534888643076,21.67288863658905,0.5535785493678546,21692.326712087284,17250.0,0.25752618620795853,0,10,7,3,14,10,4,38,47,0.8085106382978723,0.8085160255432129,0.9594967365264893,0.8426459358998475
36,57,False,True,10.0,1.6751006194882634,5.692391364380963,0.8126197970017426,7.7485965481769785,67.49553749967527,31.92238841993759,99.41792591961286,48.86099910736084,1.034709230999652,25609.998411293796,19468.0,0.3154920079768747,0,7,5,2,21,10,2,40,46,0.8695652173913043,0.4804720878601074,0.9594967365264893,0.5007542699931244
37,58,False,True,10.0,1.5350233123277532,4.434264234072215,0.8920299836115735,6.071779572729324,73.05690724975291,23.8729954423913,96.92990269214421,55.188109397888184,0.7563548334897899,22014.847036355073,16758.0,0.31369179116571627,0,6,4,2,17,10,2,35,47,0.7446808510638298,0.6556041240692139,0.9594967365264893,0.6832791599089658
38,59,False,True,10.0,1.5290160871495706,5.1364574837703465,0.8452964901836848,6.638727127180751,119.29553326171464,12.278729974028037,131.57426323574268,76.70390486717224,0.7153528684568166,23845.98447175969,17760.0,0.34267930584232487,0,11,8,3,19,11,4,45,55,0.8181818181818182,0.5479493141174316,0.9594967365264893,0.571079914352897
39,60,False,True,10.0,1.522648128486646,5.375320401498068,0.9536941825447218,7.805721327370307,148.82934869951694,8.62006974611479,157.44941844563172,94.90005850791931,0.6591077067933813,24374.739466363546,17584.0,0.3861885501799105,0,6,5,1,18,11,2,37,44,0.8409090909090909,0.819232702255249,0.9594967365264893,0.8538149959956973
40,61,False,True,10.0,1.7993272577996435,5.784037919796147,0.9385422446557108,9.767763054309931,49.021447280293714,46.20121848077562,95.22266576106934,43.51637077331543,1.188203291517605,27345.82833249565,19388.0,0.410451224081682,0,7,5,2,20,13,3,43,49,0.8775510204081632,0.7766456604003906,0.9594967365264893,0.8094302261120295
41,62,False,True,10.0,1.6236388270331137,5.19168768010465,0.8653860909579054,7.294707751430256,84.87542971132366,14.241264461742176,99.11669417306584,52.13325762748718,0.9012181222453804,28945.66417227549,21504.0,0.3460595318208468,0,5,3,2,21,13,3,42,51,0.8235294117647058,0.5925748348236084,0.9594967365264893,0.6175892134545565
42,63,False,True,10.0,1.8271492236643958,5.335692100541511,0.9214303412733866,8.983121773110929,37.438132590003704,20.518825066160094,57.956957656163794,25.330843448638916,1.2879995201769705,24396.63364322292,17856.0,0.36629892715182133,0,7,6,1,21,7,1,36,43,0.8372093023255814,0.7304410934448242,0.9594967365264893,0.761275224436012
43,64,False,True,10.0,1.7625152291343664,4.871165999245474,0.9351667997432341,8.02887854049207,118.05489447766786,8.116880636242023,126.17177511390989,63.40838634967804,0.9898278820424601,31529.99051053519,20538.0,0.5352025762262728,0,7,5,3,20,8,2,38,48,0.7916666666666666,0.7673740386962891,0.9594967365264893,0.799767221172934
44,65,False,True,10.0,1.6858561163786712,5.227045235256769,1.0153909319440553,8.947671783496725,192.59068581518352,24.1202570534747,216.7109428686582,108.79293870925903,0.9919578002006356,26689.969743376936,19344.0,0.37975443255670677,0,6,4,2,23,12,2,43,52,0.8269230769230769,1.0096118450164795,0.9594967365264893,1.0522306190132693
45,66,False,True,10.0,1.6160879761449858,5.1364574837703465,0.9554817198805435,7.931422397341737,111.819683787656,32.12500151177867,143.94468529943467,80.30556869506836,0.7924620625751754,29296.73794180639,20349.0,0.4397138897147963,0,12,9,3,17,13,3,45,55,0.8181818181818182,0.8243622779846191,0.9594967365264893,0.8591611066536031
46,67,False,True,10.0,1.8163780571656265,5.728504749518515,1.0928775780063698,11.371533631043532,56.66033496098281,70.93802417190302,127.59835913288583,58.07007598876953,1.1973168961852698,33095.48661357379,23056.0,0.43543921814598324,0,11,9,2,21,13,3,48,55,0.8727272727272727,1.2900757789611816,0.9594967365264893,1.3445337851084664
47,68,False,True,10.0,1.5655565964265001,6.096362657608358,0.9246274910943257,8.824830415079512,74.4488091674029,2.3336561295148535,76.78246529691775,42.33544045686722,0.813668748176751,30792.629005417974,23373.0,0.3174444446762492,0,7,6,1,25,12,3,47,52,0.9038461538461539,0.7389235496520996,0.9594967365264893,0.7701157508123528
48,69,False,True,10.0,1.7704529238124451,4.755596019070134,0.9723288288865708,8.186579822064159,130.80296057876745,69.4528699302885,200.25583050905595,94.13239097595215,1.127384935544822,33723.78192040627,23858.0,0.41352091208006825,0,8,6,3,22,12,3,46,59,0.7796610169491526,0.8738174438476562,0.9594967365264893,0.9107039248627318
49,70,False,True,10.0,1.8103804867052775,4.5970910766177875,1.018122710754212,8.473309950654873,142.62280590365276,21.330849167970108,163.95365507162288,71.97932577133179,1.2777881470087762,29838.170256994723,22218.0,0.34297282640177884,0,10,7,4,21,11,2,45,59,0.7627118644067796,1.0186944007873535,0.9594967365264893,1.061696576973433
50,71,False,True,10.0,1.972519473871983,6.650797964331267,0.9375511646536376,12.299572940408499,59.283252511214954,16.042140372323104,75.32539288353806,31.703044652938843,1.375967157354884,31011.134865249816,19764.0,0.569071790389082,0,10,9,1,26,13,5,54,57,0.9473684210526315,0.7739152908325195,0.9594967365264893,0.8065845993746678
51,72,False,True,10.0,1.5080453329471621,4.4816890703380645,1.1206835699250484,7.574241089648259,63.21877145881316,67.76277169440745,130.9815431532206,75.41585159301758,0.7367906134649762,30304.0596419464,23688.0,0.27930005242934813,0,9,5,4,22,12,2,45,60,0.75,1.402771234512329,0.9594967365264893,1.4619864571822878
52,73,False,True,10.0,1.684044760385663,6.200075091492634,1.0120111974647195,10.566615334500844,130.996023679152,14.9128937237808,145.9089174029328,72.19385552406311,1.0210711333224132,25915.28675612963,19239.0,0.3470183874489126,0,10,7,4,25,14,2,52,57,0.9122807017543859,0.9984536170959473,0.9594967365264893,1.040601368494996
53,74,False,True,10.0,1.7737294911472463,4.953032424395115,1.0419541771339114,9.153921378948223,308.2778778023837,18.028231994272232,326.30610979665596,160.2510118484497,1.0362187173285713,36863.683783313725,24393.0,0.5112402649659216,0,11,7,4,19,11,3,44,55,0.8,1.1003704071044922,0.9594967365264893,1.1468203749061046
54,75,False,True,10.0,2.01119288580051,5.57755216479126,1.056339749104258,11.849526241982183,86.27295577746222,40.15200023244585,126.42495600990807,47.237220764160156,1.67638429959938,35679.80701981948,26508.0,0.3460014720016401,0,15,11,4,21,17,2,55,64,0.859375,1.1518313884735107,0.9594967365264893,1.2004536801691472
55,76,False,True,10.0,1.587139542530943,4.4816890703380645,1.0279698270098696,7.312017164737997,233.64436621477506,59.33692248960106,292.98128870437614,159.86244201660156,0.8327087026104,31783.143930658145,23691.0,0.3415703824514856,0,8,5,3,18,12,4,42,56,0.75,1.0519087314605713,0.9594967365264893,1.0963129851474287
56,77,False,True,10.0,1.7830791693001968,4.849848020218827,0.9508079444834271,8.222266661766312,87.36676307961848,18.268170431899726,105.6349335115182,47.76680040359497,1.2114718302038088,35525.29899619204,26224.0,0.3546865083965848,0,8,6,2,25,9,3,45,57,0.7894736842105263,0.810997486114502,0.9594967365264893,0.8452321464379596
57,78,False,True,10.0,1.618334341266972,5.999443210467818,1.147039442792538,11.136726361663555,274.57477677712035,89.98503651865846,364.5598132957788,186.3966064453125,0.9558285971410009,31416.445614518107,24528.0,0.28084008539294303,0,8,5,3,25,9,1,43,48,0.8958333333333334,1.5157864093780518,0.9594967365264893,1.579772344891352
58,79,False,True,10.0,1.7565668668264254,5.494258861570452,1.0020188361938993,9.670516928880446,94.98629650364495,23.03899791219007,118.02529441583502,55.747272968292236,1.1171492008759798,33264.91543154006,23829.0,0.395984532776871,0,12,11,1,22,10,2,46,54,0.8518518518518519,0.9659688472747803,0.9594967365264893,1.0067453181463868
59,80,False,True,10.0,1.6787813616820126,5.017356622561121,1.162705990966744,9.793524631221132,813.6648232960762,18.254853847196014,831.9196771432722,407.9580614566803,1.039228429934117,32901.66896113021,24957.0,0.318334293429908,0,10,8,5,23,11,3,50,62,0.8064516129032258,1.5859026908874512,0.9594967365264893,1.6528484470188383
60,81,False,True,10.0,1.5709422432263533,5.839854501207305,0.9698727206486866,8.897684236130658,170.34118276890678,1.9119288993485113,172.2531116682553,93.1352676153183,0.8494939251124692,29662.948163881127,22952.0,0.29239056134023733,0,7,5,2,26,11,1,45,51,0.8823529411764706,0.8664815425872803,0.9594967365264893,0.9030583529904054
61,82,False,True,10.0,2.0695296271739014,5.432001640742895,1.1285973993128287,12.687340213546221,85.78938981332801,98.00242600360167,183.79181581692967,66.48018455505371,1.7646104932925932,30347.82864409904,22080.0,0.3744487610552102,0,16,11,7,21,13,3,55,65,0.8461538461538461,1.436063528060913,0.9594967365264893,1.4966841192807612
62,83,False,True,10.0,1.6892286191890835,4.865111101331658,1.122631141078543,9.22610256386879,339.23022889990244,19.94173848500901,359.17196738491145,194.5011429786682,0.8466316541096286,37707.41858235434,24616.0,0.5318255842685382,0,12,11,3,22,15,2,53,67,0.7910447761194029,1.4109137058258057,0.9594967365264893,1.4704726468726805
63,84,False,True,10.0,1.5275183689965692,5.552707875605837,1.0777158593643894,9.141038571294422,184.38877608032757,16.66289421163331,201.05167029196087,112.39431691169739,0.7888063722111248,32820.691081069795,25920.0,0.2662303657820137,0,16,12,4,21,16,1,54,63,0.8571428571428571,1.231377124786377,0.9594967365264893,1.28335728294828
64,85,False,True,10.0,1.7116111244775385,4.770733181967603,1.063363609601768,8.683044410402127,179.706239719355,110.88356279193117,290.58980251128617,143.16944122314453,1.0296915321361881,38118.63922786389,27354.0,0.39353071681888896,0,6,4,3,22,18,3,50,64,0.78125,1.1775593757629395,0.9594967365264893,1.2272677237296992
65,86,False,True,10.0,1.8062950569057685,5.482123562563332,1.1410192574483353,11.298752295694088,121.91824511530507,103.0152262613903,224.93347137669537,98.34204483032227,1.287256399486017,37473.81077255409,28275.0,0.32533371432552044,0,13,8,5,23,19,2,57,67,0.8507462686567164,1.4894299507141113,0.9594967365264893,1.55230330027599
66,87,False,True,10.0,1.9401407234737724,5.57755216479126,1.0843662410532868,11.734183104860804,167.61965908557994,24.939828916870326,192.55948800245028,80.49023222923279,1.3923336120344265,42169.929589272695,28341.0,0.4879478349131186,0,14,12,2,22,17,2,55,64,0.859375,1.2568886280059814,0.9594967365264893,1.3099457039907108
67,88,False,True,10.0,1.7575859869451538,6.320194607432744,1.128875679605117,12.539873316859095,94.45090270760831,37.16466447982857,131.61556718743688,58.62579154968262,1.2450113458323004,35324.43722692124,27811.0,0.2701606280580073,0,12,11,1,29,17,1,59,64,0.921875,1.437244176864624,0.9594967365264893,1.49791460684655
68,89,False,True,10.0,1.718056794858584,5.211113991176479,1.0632526963409268,9.519290546569907,139.0692345644695,69.71838694560002,208.78762151006953,100.36042594909668,1.0803779929747177,38719.80864296438,28560.0,0.3557355967424503,0,11,6,5,21,19,1,52,63,0.8253968253968254,1.177150011062622,0.9594967365264893,1.2268410785054547
69,90,False,True,10.0,1.5317855197501777,4.981015584207365,1.1164720360526774,8.518511423939243,405.9577776743523,25.281289049449462,431.2390667238018,246.75273275375366,0.7476567003379689,37745.68690453389,28684.0,0.31591433916238637,0,17,13,6,23,13,2,57,71,0.8028169014084507,1.3852760791778564,0.9594967365264893,1.4437527783499788
70,91,False,True,10.0,2.036377376798854,6.347755372844543,1.1166307681544136,14.434044362655449,162.30851521293533,134.32849662708108,296.6370118400164,111.90494155883789,1.6507945735716167,41888.10298320863,29458.0,0.4219601800260923,0,19,12,7,25,24,5,73,79,0.9240506329113924,1.3859326839447021,0.9594967365264893,1.4444371003928267
71,92,False,True,10.0,1.7383644311620965,4.111521289482139,1.2170242257439832,8.69846447057283,499.36069080266753,92.99157482176108,592.3522656244286,285.3288383483887,1.0760336356227755,41104.8021227798,29346.0,0.4006952267014176,0,7,6,1,18,12,4,41,58,0.7068965517241379,1.8466060161590576,0.9594967365264893,1.9245568492958367
72,93,False,True,10.0,2.0054585263813793,5.81938176322388,1.2692729041820414,14.81308595199765,593.7587486423445,232.49625820906468,826.2550068514091,316.18409729003906,1.613208614642869,44571.52438320515,31889.0,0.39770843811988926,0,9,7,2,29,18,3,59,67,0.8805970149253731,2.1243538856506348,0.9594967365264893,2.2140292976306406
73,94,False,True,10.0,1.522721225506871,4.154709143290673,1.2738611438260767,8.059036410471832,437.79338915948375,126.93756886851014,564.7309580279939,315.01894760131836,0.7926888599180582,35267.51909652569,28152.0,0.25275359109568385,0,9,8,1,20,16,2,47,66,0.7121212121212122,2.150059461593628,0.9594967365264893,2.240819983793942
74,95,False,True,10.0,1.9641737577987626,5.573084762415218,1.1192434840877357,12.251806454554602,119.66603670735282,140.02881824380898,259.6948549511618,101.32797241210938,1.5629137618086446,40465.99472728727,29636.0,0.36543375378888066,0,12,8,4,29,23,3,67,78,0.8589743589743589,1.3967716693878174,0.9594967365264893,1.455733632241756
75,96,False,True,10.0,1.4658387569097138,4.953032424395115,1.1202943876846934,8.133725875649482,148.2630408168965,26.05370298158915,174.31674379848565,108.4905195236206,0.606746327364884,37135.17129394795,28028.0,0.3249311864545436,0,16,13,4,26,14,3,60,75,0.8,1.4011480808258057,0.9594967365264893,1.4602947852622774
76,97,False,True,10.0,1.6869948152263494,5.552707875605837,1.152465872711246,10.795596595994322,178.65286336465013,125.80961907618129,304.4624824408314,149.06663131713867,1.0424589980375198,38421.31639833999,28855.0,0.3315306324151791,0,17,14,4,25,20,3,66,77,0.8571428571428571,1.5398216247558594,0.9594967365264893,1.6048221595106476
77,98,False,True,10.0,1.6295444110565844,4.922172509432291,1.3768286355209678,11.043403016905803,1166.7396086985482,42.187806979665325,1208.9274156782135,668.5984873771667,0.8081515864935525,41734.75864536264,28764.0,0.4509372356196163,0,10,8,3,24,14,2,51,64,0.796875,2.7859702110290527,0.9594967365264893,2.90357445207646
78,99,False,True,10.0,1.676293565757676,4.953032424395115,1.1809041699563074,9.804736017916712,1367.28292833238,112.05578832948991,1479.3387166618697,822.2041625976562,0.7992352556183552,47398.979141120966,30514.0,0.553351875896997,0,9,8,1,27,17,3,56,70,0.8,1.670163631439209,0.9594967365264893,1.7406662970896931
79,100,False,True,10.0,1.5462780848706115,5.443620891163832,1.0,8.417351686350461,176.38087372802272,5.7259692629634165,182.10684299098614,104.68897160887718,0.7395035999717877,39771.62723580277,29394.0,0.35305256976943494,0,14,10,7,26,15,3,61,72,0.8472222222222222,0.9594967365264893,0.9594967365264893,1.0
80,101,False,True,10.0,1.630922294785322,4.977552336939175,1.113368906102723,9.038329981929683,1240.8180456442142,2.43680852829087,1243.254854172505,742.0697739124298,0.6753880805812461,45578.8955032654,28730.0,0.5864565089893977,0,17,15,3,26,18,3,65,81,0.8024691358024691,1.372483491897583,0.9594967365264893,1.4304201772130698
81,102,False,True,10.0,1.641074587256731,5.29449005047003,1.2039057364802583,10.460319278448608,644.939384556236,2.874860059388611,647.8142446156246,327.0178073644638,0.9809754393393958,37307.25333491083,28672.0,0.30117373517406626,0,8,7,1,30,15,2,55,66,0.8333333333333334,1.7810869216918945,0.9594967365264893,1.8562719954000837
82,103,False,True,10.0,1.6741727443172645,4.4502387502426775,1.2269052312801485,9.141018681655135,610.8935882578613,184.21412886711417,795.1077171249755,408.2495574951172,0.9476021529661676,43103.67392518682,30772.0,0.4007433356683615,0,10,9,2,22,19,1,53,71,0.7464788732394366,1.8970563411712646,0.9594967365264893,1.9771368353360645
83,104,False,True,10.0,1.7078145600994088,5.839854501207305,1.1178728693202542,11.148980470789501,323.956646132048,46.066278607238935,370.0229247392869,181.79293155670166,1.0354087563843253,41682.65498719767,30200.0,0.3802203638144923,0,13,10,3,27,19,1,60,68,0.8823529411764706,1.391078233718872,0.9594967365264893,1.4497998594083472
