test_id,block_count,is_feasible,infeasible_penalty_applied,final_cost,p1_quality,p2_violation_exp,p3_runtime_adjustment,pre_penalty_cost,hpwl_b2b,hpwl_p2b,hpwl_total,hpwl_baseline,hpwl_gap,bbox_area,bbox_area_baseline,area_gap,overlap_violations,area_violations,fixed_violations,preplaced_violations,boundary_violations,grouping_violations,mib_violations,total_soft_violations,max_possible_violations,violations_relative,runtime_seconds,median_runtime,runtime_factor
0,21,False,True,10.0,1.608159561882475,3.993289728752191,0.7,4.495292942461938,4.710093625822194,3.2897352437335754,7.999828869555769,4.224009275436401,0.8938947213200119,9197.461719004546,6955.0,0.32242440244493836,0,3,2,1,6,6,3,18,26,0.6923076923076923,0.1524646282196045,0.9033396244049072,0.16877885581521299
1,22,False,True,10.0,2.0423043765826723,5.607684734404696,0.7,8.016819352899386,4.630255007667044,6.7507545928670325,11.381009600534076,4.203044295310974,1.707801488847269,13271.045220761931,9639.0,0.37680726431807565,0,2,1,1,13,7,3,25,29,0.8620689655172413,0.17307019233703613,0.9033396244049072,0.19158928454073906
2,23,False,True,10.0,1.4557298882599163,4.55962954142428,0.7,4.646312301990926,6.864319631683553,4.698171317934899,11.562490949618452,7.319643974304199,0.5796520964966162,12090.150119250759,9078.0,0.3318076800232164,0,2,1,1,12,5,3,22,29,0.7586206896551724,0.21041369438171387,0.9033396244049072,0.23292866680162297
3,24,False,True,10.0,1.1712433279668861,4.172733883598096,0.7,3.4211007043819364,2.732528901732203,0.08395133975586642,2.8164802414880694,2.706777635961771,0.04052885766041839,10907.802433934157,8378.0,0.30195779827335373,0,2,1,1,12,4,2,20,28,0.7142857142857143,0.1192018985748291,0.9033396244049072,0.1319569023149579
4,25,False,True,10.0,1.4899862829148387,3.955076722920577,0.7,4.1251070455192025,13.458998831601306,3.6405193326771466,17.099518164278454,10.280011892318726,0.6633753290747938,9615.109620020914,7303.0,0.3165972367548835,0,2,1,1,12,5,3,22,32,0.6875,0.2700378894805908,0.9033396244049072,0.2989328511505112
5,26,False,True,10.0,1.822186510318325,4.737717859643079,0.7112376187735296,6.1401183269802315,8.77336160376149,9.965174112403076,18.738535716164566,8.139575004577637,1.3021516118011263,10871.993411567742,8100.0,0.34222140883552377,0,4,3,1,9,6,2,21,27,0.7777777777777778,0.2901127338409424,0.9033396244049072,0.3211557713214007
6,27,False,True,10.0,1.6090149327552015,3.6339586114147693,0.7,4.092965569546504,14.099720084566584,0.7100789451256042,14.809799029692188,9.79465788602829,0.5120282098691582,11387.561051405308,6675.0,0.7060016556412446,0,3,2,1,10,4,3,20,31,0.6451612903225806,0.2242438793182373,0.9033396244049072,0.24823872800438967
7,28,False,True,10.0,1.2621103061502608,5.008372996274783,0.7491110527097891,4.735220239970011,45.64804464733563,0.11313889589259571,45.76118354322823,33.46553524583578,0.3674122707755715,12030.80675185948,10400.0,0.15680834152495,0,3,2,1,15,7,4,29,36,0.8055555555555556,0.3448829650878906,0.9033396244049072,0.3817866013738621
8,29,False,True,10.0,1.9620841054601823,4.834402657433495,0.7725060577808004,7.327609775071031,32.744284646193556,4.047749462070091,36.79203410826365,13.91958600282669,1.6431845099985147,11190.67361125328,8736.0,0.2809837009218498,0,5,4,1,12,6,3,26,33,0.7878787878787878,0.3821120262145996,0.9033396244049072,0.42299929715396184
9,30,False,True,10.0,1.6936764813395013,6.125742661881986,0.7079274597156093,7.344765996877921,31.965578061097926,2.398566881302104,34.36414494240003,17.86042496562004,0.9240384822056807,14457.54706707642,9880.0,0.4633144804733219,0,4,2,2,15,8,2,29,32,0.90625,0.28563642501831055,0.9033396244049072,0.3162004824115616
10,31,False,True,10.0,1.6372590992933225,6.861498965274728,0.7000373470865991,7.864255690079986,6.434886026656634,9.737674947486722,16.172560974143355,9.032452583312988,0.7904949763059222,13926.0739178823,9384.0,0.4840232222807226,0,3,2,1,13,8,2,26,27,0.9629629629629629,0.2751619815826416,0.9033396244049072,0.3046052383276223
11,32,False,True,10.0,1.3374342072695056,5.017356622561121,0.7190612063021338,4.825177084936609,12.04503772247286,0.3840783200524753,12.429116042525337,8.369615083560348,0.48502839359227967,11520.031082806256,9682.0,0.18984002094673164,0,3,2,1,15,5,2,25,31,0.8064516129032258,0.3008873462677002,0.9033396244049072,0.33308330348723014
12,33,False,True,10.0,2.001251992045372,5.494258861570452,0.7338195847898858,8.068637288015303,15.288513233033044,18.16274021715167,33.45125345018471,13.02326250076294,1.5685770710853013,14353.608399184486,10010.0,0.43392691300544317,0,5,3,2,11,6,1,23,27,0.8518518518518519,0.32196998596191406,0.9033396244049072,0.35642185647952523
13,34,False,True,10.0,1.6820591348921141,5.457384779898909,0.7404831373799075,6.7973715311339005,22.66924484357369,7.114132406943764,29.783377250517454,14.403503656387329,1.0677869746858306,12444.780432944617,9600.0,0.2963312950983976,0,4,3,1,14,8,2,28,33,0.8484848484848485,0.3318192958831787,0.9033396244049072,0.367325075662181
14,35,False,True,10.0,1.5206454027577654,5.405948925141167,0.8041613502732939,6.6106336149544696,30.658341087797865,2.3472263593894347,33.0055674471873,19.46352607011795,0.6957650596445748,11116.73371238584,8262.0,0.34552574587095614,0,4,3,1,17,4,2,27,32,0.84375,0.4368460178375244,0.9033396244049072,0.48359000982084155
15,36,False,True,10.0,1.5495352125039328,5.29449005047003,0.7708886480886123,6.3243695172222765,39.4770662175763,2.7866907026241265,42.26375692020043,24.966972589492798,0.6927866111403062,15204.74059553605,10812.0,0.4062838138675592,0,4,2,2,17,6,3,30,36,0.8333333333333334,0.3794517517089844,0.9033396244049072,0.4200543643360665
16,37,False,True,10.0,1.5265617472720256,5.4739473917272,0.7815313326269275,6.53072488539471,41.459272061054655,2.632753195133975,44.09202525618863,25.827973037958145,0.7071422984447394,15536.660946574359,11543.0,0.345981196099312,0,5,5,1,17,7,4,34,40,0.85,0.39719676971435547,0.9033396244049072,0.439698158902325
17,38,False,True,10.0,1.6643319281078885,5.952336215673507,0.7755993549508239,7.683601595839589,17.21537621539804,3.881797124880635,21.097173340278676,10.85956346988678,0.9427275690022402,21997.58075065326,15872.0,0.38593628721353695,0,4,3,1,18,8,3,33,37,0.8918918918918919,0.3872361183166504,0.9033396244049072,0.42867168433107294
18,39,False,True,10.0,1.615996765551811,4.895102884852893,0.8112300497715736,6.417211319806337,14.635014984987981,2.1656214247720422,16.800636409760024,9.37622082233429,0.7918345491331297,16561.828292660663,11500.0,0.4401589819704924,0,4,3,1,13,7,3,27,34,0.7941176470588235,0.44977760314941406,0.9033396244049072,0.49790531821928424
19,40,False,True,10.0,1.4071172483277183,5.986300952398289,0.7848385711058232,6.61103066462516,23.237967038433478,4.7646666633217185,28.002633701755197,17.97185468673706,0.558138221672841,15889.617878529836,12650.0,0.25609627498259574,0,5,4,1,18,8,3,34,38,0.8947368421052632,0.40282726287841797,0.9033396244049072,0.4459311337569061
20,41,False,True,10.0,1.6667138150562757,5.111939833612845,0.79129376142213,6.741934215914676,14.373573677474353,18.838108209691583,33.21168188716594,16.794945240020752,0.9774808082151807,16040.850903045895,11830.0,0.3559468218973707,0,5,4,2,14,8,3,31,38,0.8157894736842105,0.41397762298583984,0.9033396244049072,0.45827461986797685
21,42,False,True,10.0,1.6888497683172177,5.25161992086923,0.7985252324669516,7.082277665412469,21.623662881927448,15.384645581785215,37.008308463712666,18.659390926361084,0.983361011608858,18382.95911393721,13184.0,0.3943385250255772,0,6,4,3,15,8,4,34,41,0.8292682926829268,0.4267234802246094,0.9033396244049072,0.4723843266653136
22,43,False,True,10.0,1.5403958579306973,5.589725791462078,0.8206915383889948,7.066474589576642,39.36028057594343,5.206452534753652,44.56673311069708,24.053417801856995,0.8528233067675063,16948.41998231385,13802.0,0.22796840909388869,0,8,6,2,15,11,3,37,43,0.8604651162790697,0.4675028324127197,0.9033396244049072,0.5175272065815738
23,44,False,True,10.0,1.5457706357331757,4.737717859643079,0.8544254443460042,6.257320786064995,141.41746345991504,12.726123292061324,154.14358675197636,92.31591415405273,0.6697401327223855,16396.210731995416,11532.0,0.42180113874396596,0,4,3,1,13,10,1,28,36,0.7777777777777778,0.5346853733062744,0.9033396244049072,0.5918985051259198
24,45,False,True,10.0,1.5153824342994007,5.457384779898909,0.8142747661329222,6.734072699392167,30.71270280044436,13.182160050171264,43.894862850615624,24.38311243057251,0.8002157425800371,16590.26331698498,13482.0,0.23054912601876426,0,5,4,1,12,9,2,28,33,0.8484848484848485,0.4554293155670166,0.9033396244049072,0.504161782858844
25,46,False,True,10.0,1.456274757271094,4.263114515168817,0.7992672696417605,4.9620638596259665,65.37013011849537,6.168533322926622,71.53866344142199,45.52871799468994,0.5712865767440588,17254.006431835132,12864.0,0.34126293779812905,0,4,3,3,14,7,2,29,40,0.725,0.42804670333862305,0.9033396244049072,0.47384913909938053
26,47,False,True,10.0,1.6220505967210967,4.813519741131481,0.8452737720470745,6.59970537020343,44.015671934459455,8.234061736840934,52.24973367130039,26.750430822372437,0.953229614066697,23349.285127743984,18088.0,0.2908715793754967,0,6,6,1,14,9,3,33,42,0.7857142857142857,0.5158329010009766,0.9033396244049072,0.5710287549279062
27,48,False,True,10.0,1.8139795074003353,5.218311661291517,0.8728451766841068,8.262274250237335,60.45491829404473,6.023453328280393,66.47837162232513,29.070360898971558,1.286809298768526,21290.7517420103,15875.0,0.34114971603214483,0,7,6,1,17,11,3,38,46,0.8260869565217391,0.5740835666656494,0.9033396244049072,0.6355124375772161
28,49,False,True,10.0,2.107017012607354,5.78979891326414,0.8531622211658699,10.40790067200605,24.777652841252767,28.48542350267661,53.26307634392938,21.06318187713623,1.528728881259182,26196.383157644712,15544.0,0.685305143955527,0,8,7,1,15,11,2,36,41,0.8780487804878049,0.5320549011230469,0.9033396244049072,0.588986563579062
29,50,False,True,10.0,1.7264512358378221,5.335692100541511,0.7882990385773693,7.2616627173932065,32.20092505408116,8.963022787912086,41.16394784199325,18.953474402427673,1.1718417936460623,25249.705963963057,19710.0,0.2810606780295818,0,5,3,2,18,11,2,36,43,0.8372093023255814,0.40877819061279297,0.9033396244049072,0.4525188307576828
